date,price
5/23/2023,330.60999
5/24/2023,328.01001
5/25/2023,327.75
5/26/2023,330.84
5/30/2023,330.51999
5/31/2023,329.51999
6/1/2023,330.94
6/2/2023,338.07001
6/5/2023,336.13
6/6/2023,336.17001
6/7/2023,337.17001
6/8/2023,338.81
6/9/2023,339.26999
6/12/2023,341.17001
6/13/2023,342.62
6/14/2023,340.42001
6/15/2023,344.76999
6/16/2023,342.95001
6/20/2023,340.45999
6/21/2023,339.42999
6/22/2023,339.34
6/23/2023,337.16
6/26/2023,337.14001
6/27/2023,339.23001
6/28/2023,338.63
6/29/2023,341.16
6/30/2023,343.85001
7/3/2023,344.07001
7/5/2023,342.81
7/6/2023,339.23001
7/7/2023,337.42999
7/10/2023,339.57999
7/11/2023,342.64001
7/12/2023,343.63
7/13/2023,343.92001
7/14/2023,345.17001
7/17/2023,345.85001
7/18/2023,349.57999
7/19/2023,350.69
7/20/2023,352.42999
7/21/2023,352.14001
7/24/2023,354.07001
7/25/2023,354.32001
7/26/2023,355.25
7/27/2023,352.76999
7/28/2023,354.48001
7/31/2023,355.57001
8/1/2023,356.20001
8/2/2023,352.73999
8/3/2023,351.98999
8/4/2023,350.64999
8/7/2023,354.62
8/8/2023,353.01999
8/9/2023,351.28
8/10/2023,351.89001
8/11/2023,353
8/14/2023,353.20999
8/15/2023,349.60999
8/16/2023,347.76999
8/17/2023,345.06
8/18/2023,345.12
8/21/2023,344.67001
8/22/2023,342.95999
8/23/2023,344.82999
8/24/2023,341.03
8/25/2023,343.5
8/28/2023,345.70999
8/29/2023,348.62
8/30/2023,349.39999
8/31/2023,347.81
9/1/2023,348.98001
9/5/2023,346.98001
9/6/2023,345
9/7/2023,345.69
9/8/2023,346.51001
9/11/2023,347.37
9/12/2023,347.20999
9/13/2023,346.54999
9/14/2023,349.94
9/15/2023,346.14001
9/18/2023,346.14999
9/19/2023,345.07001
9/20/2023,344.32001
9/21/2023,340.57999
9/22/2023,339.57999
9/25/2023,339.98001
9/26/2023,336.04001
9/27/2023,335.42999
9/28/2023,336.62
9/29/2023,334.95001
10/2/2023,334.09
10/3/2023,329.98001
10/4/2023,330.98999
10/5/2023,331.17001
10/6/2023,334.10001
10/9/2023,336.09
10/10/2023,337.45001
10/11/2023,338.03
10/12/2023,336.26999
